id,text,url_media,quantity_likes,quantity_retweets,quantity_quotes,quantity_replys,timestamp,twitter_account_id
448,RT @Diealated: What to win a free code for @shadowcomplex on #XboxOne - Like and RT this post. Next Thursday I'll pick someone to win a #Frâ€¦,,0,16,0,0,2016-06-24T02:13:50.000Z,0
449,RT @Diealated: Giving away some @shadowcomplex codes on #twitch while playing the #weeklychallenge just speak up in chat #freegames https:/â€¦,,0,1,0,0,2016-06-23T23:30:30.000Z,0
450,Get Shadow Complex 33% off #SteamSummerSale then join our Weekly Challenge Today - win swag! https://t.co/TFvhFyEdej https://t.co/SXOGgTdbvY,,2,1,0,1,2016-06-23T23:27:02.000Z,0
451,RT @EpicNameBro: @Krasnoya_Ronin @shadowcomplex I was hyping it up back on the most anticipated games podcast! I played it back on the Xboxâ€¦,,0,1,0,0,2016-06-23T21:02:34.000Z,0
452,RT @ChAIRGAMES: Get @shadowcomplex on sale for $10 now! https://t.co/qNvFJAcoZF #steamsale  https://t.co/SO0rNfXrwW,,0,1,0,0,2016-06-23T20:26:58.000Z,0
453,Shadow Complex Remastered is 33% off in the Steam Summer Picnic Sale - Get it now! #SteamSale #SteamSummerSale https://t.co/NMrRBV67AX,,12,14,1,0,2016-06-23T17:35:42.000Z,0
454,Don't miss our Live Stream happening right now at a special time. Let's continue our Noob's Journey! Watch now: https://t.co/3R3cLuximX,,4,2,1,0,2016-06-22T17:00:00.000Z,0
455,"The Noob's Journey continues at a special time tomorrow, 1pm EDT.  Join our stream live: https://t.co/3R3cLuximX https://t.co/3K9pDOFclS",,3,2,0,1,2016-06-21T22:58:30.000Z,0
456,The Weekly Challenge starts now. Can you solve this tricky foam puzzle? https://t.co/0rNLD4iext,,3,1,0,0,2016-06-21T16:00:41.000Z,0
457,@PhillipPBrooks We will have more details soon. Still working on the process!,,1,0,0,0,2016-06-21T03:25:06.000Z,0
458,The Shadow Complex Remastered Weekly Challenge will go up first thing tomorrow! Sorry for the delay everyone!,,3,2,0,0,2016-06-21T03:24:25.000Z,0
459,@Diealated Will be up first thing tomorrow! Sorry for the delay!,,0,0,0,1,2016-06-21T03:23:12.000Z,0
460,RT @ChAIRGAMES: Catch Chair's own Scott Stoddard on @ninjawarrior TODAY at 8/7c on @nbc. Come cheer him on! #AmericanNinjaWarrior https://tâ€¦,,0,7,0,0,2016-06-20T13:28:15.000Z,0
461,RT @shadowcomplex: ChAIR's Shadow Complex makes appearance in the @UtahValleyPOH featured in the game lounge of @EBuildersUtah home. https:â€¦,,0,5,0,0,2016-06-20T13:02:54.000Z,0
462,@PhillipPBrooks We'll have a date very soon. Please stand by!,,1,0,0,0,2016-06-19T12:30:43.000Z,0
463,ChAIR's Shadow Complex makes appearance in the @UtahValleyPOH featured in the game lounge of @EBuildersUtah home. https://t.co/iQHsAfXitx,,8,5,1,3,2016-06-18T21:44:32.000Z,0
464,RT @ChAIRGAMES: Catch Chair's own Scott Stoddard on @ninjawarrior Monday at 8/7c on @nbc. How far will he get? #AmericanNinjaWarrior https:â€¦,,0,8,0,0,2016-06-18T14:12:30.000Z,0
465,Don't miss this 100% speedrun in less than two hours! Can you beat this time? https://t.co/eeX9cPRlJu,,3,2,0,0,2016-06-17T18:42:53.000Z,0
466,Don't end up like this guy. Enter the Weekly Challenge now! One entry gets a #signedposter: https://t.co/hAF10GbwRr https://t.co/KUq0OKtUdi,,3,3,0,0,2016-06-16T23:16:02.000Z,0
467,Which Shadow Complex power-up are you? Find out in our latest blog post: https://t.co/RymuPTU0zn https://t.co/hbWJAW98rD,,3,0,0,0,2016-06-16T15:54:02.000Z,0
468,Come join us now as we play @utgame with the dev team! Win a Shadow Complex Remastered code. Watch now: https://t.co/3R3cLuximX,,3,4,0,0,2016-06-15T20:00:57.000Z,0
469,Join @Flak and @BradBGG playing @utgame  live on the Shadow Complex stream in one hour! https://t.co/3R3cLuximX,,6,5,0,0,2016-06-15T19:12:00.000Z,0
470,RT @utgame: Members of the @UTGame team join Brad on the Shadow Complex stream today at 4PM ET at https://t.co/U0A5dh6x5J! https://t.co/JWvâ€¦,,0,8,0,0,2016-06-15T15:05:30.000Z,0
471,@MoFoMediaNL We are still working on it! We will keep you posted.,,0,0,0,1,2016-06-14T19:33:11.000Z,0
472,Live stream tomorrow with the @utgame team! Check out the Shadow Complex armor in UT! https://t.co/3R3cLufGYn https://t.co/yD7EDQJtQM,,6,6,0,0,2016-06-14T17:37:02.000Z,0
473,One random player will win a signed Shadow Complex poster! Play and post your best time! https://t.co/hAF10FTVsR https://t.co/MIYTSQduvm,,4,3,0,0,2016-06-13T17:02:30.000Z,0
474,Check out this impressive Shadow Complex Remastered map from our fan Cassie: https://t.co/pfqOn5iWQg https://t.co/ZTJqOjJIm3,,8,2,0,0,2016-06-10T18:25:23.000Z,0
475,LAST CHANCE: Just 5 hours left to enter the Weekly Challenge. Win swag and more! https://t.co/hiKi6QYhmb https://t.co/cc13MDIt3x,,1,1,0,0,2016-06-09T22:32:35.000Z,0
476,Ready for a 100% speed run? We are live now on #Twitch! Come watch and possibly win a Shadow Complex Remastered code https://t.co/3R3cLuximX,,5,3,0,0,2016-06-09T20:00:21.000Z,0
477,Watch our stream in 1hr live from @EpicGames to win a code for Shadow Complex Remastered: https://t.co/3R3cLuximX https://t.co/DjR1eyyNTA,,11,10,0,3,2016-06-09T19:09:09.000Z,0
478,"SPECIAL STREAM DAY: Tomorrow, 4pm EDT, join us live from @EpicGames for a 100% speedrun. https://t.co/3R3cLuximX https://t.co/vwX8yTMbfr",,15,9,0,0,2016-06-08T17:13:04.000Z,0
479,Check out this full playthrough from @SoopaMario in some stylish Shadow Complex swag: https://t.co/7KvHBylrUK,,1,0,0,0,2016-06-08T13:36:52.000Z,0
480,@dstnlng We're in the process and will let you know more once we have a date.,,0,0,0,1,2016-06-07T19:29:45.000Z,0
481,RT @hspjap: The Starboy gamer test shadow complex BC On Xbox one check it out  https://t.co/jN5fZ5l8yh,,0,1,0,0,2016-06-06T22:43:50.000Z,0
482,Don't miss this special stream on THURSDAY this week! 100% speed run with no-exploits! https://t.co/3R3cLuximX https://t.co/XaCPvTTD0l,,2,4,0,0,2016-06-06T22:42:31.000Z,0
483,Time to blow something up! Don't miss the Weekly Challenge. Post your fastest times: https://t.co/bx0AfbCRqz https://t.co/HxjHveQdyz,,2,3,0,0,2016-06-06T17:47:23.000Z,0
484,"@ptstockley Correct. Will be coming later this year, no release date as of yet.",,0,0,0,1,2016-06-06T16:53:50.000Z,0
485,"@ptstockley Shadow Complex Remastered has not been announced for iOS. PS4 version is pretty fun, but we may be biased.",,0,0,0,1,2016-06-06T16:10:58.000Z,0
486,Congrats @goremkk on a great win in the Challenge. Tune in Monday for another challenge! https://t.co/srX797xMmV https://t.co/4OT4XNTzF9,,2,0,0,1,2016-06-03T22:00:56.000Z,0
487,"Mo cap, mo problems. Did you know the team did all the mocap performances for Shadow Complex? #FunFactFriday https://t.co/GS8dLL7btQ",,2,0,0,1,2016-06-03T16:17:41.000Z,0
488,"Due to memorial day, the Weekly Challenge is open for one more hour! Post your best score! https://t.co/srX797xMmV https://t.co/3ibRTrUTZ6",,0,0,0,0,2016-06-03T15:17:09.000Z,0
489,RT @ChAIRGAMES: Only two hours left to post your best score in the Weekly Challenge! Let's go! https://t.co/vQHTvv1DNQ https://t.co/cQfpYbuâ€¦,,0,1,0,0,2016-06-03T02:07:00.000Z,0
490,Ready for a road trip? Check out this concept art from Shadow Complex for #ThrowbackThursday #TBT https://t.co/IYjG2pC3H4,,2,0,0,0,2016-06-02T16:24:03.000Z,0
491,Which of our team will get the highest score in the Weekly Challenge? Come watch live now to find out: https://t.co/3R3cLuximX,,1,0,0,0,2016-06-01T20:02:27.000Z,0
492,Our team is competing in the Weekly Challenge! Who will win? Join us tomorrow at 4pm EDT https://t.co/3R3cLufGYn https://t.co/C2jKnJgOu6,,3,2,0,0,2016-05-31T22:46:29.000Z,0
493,Are you ready for the Weekly Challenge? Go for the High Score in this gauntlet! https://t.co/srX797xMmV https://t.co/0PPepfVpFP,,1,1,0,0,2016-05-31T15:51:21.000Z,0
494,"RT @ChAIRGAMES: Today, on this Memorial Day, we take a moment to remember and honor the real heroes. Thank you. https://t.co/frj5fss93z",,0,13,0,0,2016-05-30T12:55:55.000Z,0
495,The under armor our originally pea soup colored! The things you learn on #FunFactFriday https://t.co/cLMNNUFW0a,,5,1,0,0,2016-05-27T21:05:31.000Z,0
496,"RT @Greenalink: https://t.co/CTONJc2HUK
Shadow Complex NG+ Insane difficulty 100% speed run",,0,1,0,0,2016-05-27T19:23:33.000Z,0
497,"Congrats Weekly Challenge winners! This was a good one, come back Tuesday for the next: https://t.co/dAP5lwzwGP https://t.co/ScK56TIx1o",,2,1,0,0,2016-05-27T17:58:49.000Z,0
498,@SimonZijlemans @Theischs @MEdeHaas https://t.co/CtZT9dTuL7 We have not forgotten you!,,1,1,0,2,2016-05-27T15:52:19.000Z,0
499,@SimonZijlemans @Theischs @MEdeHaas We are still working on getting there. We'll let you know once we know more!,,1,1,0,1,2016-05-27T15:28:08.000Z,0
500,Just 5 hrs left to post your time in the Weekly Challenge! Come compete for glory and swag. https://t.co/dAP5lwzwGP https://t.co/DpFpCTAYaT,,0,0,0,0,2016-05-26T22:39:18.000Z,0
501,Do you think the Restoration will see through this disguise? Happy #RedNoseDay! Learn more: https://t.co/7XALTT71ae https://t.co/Y8ZCJyAWwk,,2,0,0,0,2016-05-26T16:12:48.000Z,0
502,We are live now with Expert Tips from our Dev Team! Come watch: https://t.co/3R3cLuximX,,1,0,0,0,2016-05-25T20:31:42.000Z,0
503,We will be slightly delayed on our stream due to technical difficulties. Come chat while we wait! https://t.co/3R3cLuximX,,1,0,0,0,2016-05-25T20:01:03.000Z,0
504,"In advance of our live stream today, check out 10 gameplay tips from our team: https://t.co/X3bfFE88Eg https://t.co/PU2v6TyLmI",,1,0,0,0,2016-05-25T17:39:55.000Z,0
505,"RT @Diealated: Ok, gona try this #weeklychallenge live again. https://t.co/iik5SybJmr come watch me play @shadowcomplex Remastered #suppporâ€¦",,0,2,0,0,2016-05-25T17:34:11.000Z,0
506,"@Diealated I hope this tweet does not come to haunt us in the future, haha.",,0,0,0,1,2016-05-25T16:50:35.000Z,0
507,RT @ps4blog_net: [PS4 Metroidvania Review] Shadow Complex Remastered https://t.co/mwRleaCMOF #PS4,,0,2,0,0,2016-05-24T22:34:12.000Z,0
508,RT @Diealated: About to get started on the @shadowcomplex #weeklychallenge broadcast. Tune in at https://t.co/J2oPy40gKh to #suppportsmalleâ€¦,,0,1,0,0,2016-05-24T22:28:16.000Z,0
509,The team's here to give you expert tips for Shadow Complex in this week's live stream! Join: https://t.co/3R3cLufGYn https://t.co/G47yoa80xz,,2,1,0,0,2016-05-24T19:04:25.000Z,0
510,"RT @ExtraWonton: .If you have ANY interest in #metroidvania platformers you NEED to play @shadowcomplex on @PlayStation #PS4!
Great game!",,0,1,0,0,2016-05-24T15:08:17.000Z,0
511,Can you master this Weekly Challenge? Come compete for forum badges and swag! Play Now: https://t.co/dAP5lwhVif https://t.co/EEmBvN0o8A,,2,1,0,0,2016-05-23T19:56:13.000Z,0
512,RT @CGRcomplete: Shadow Complex Remastered Review https://t.co/cLUf3ivnBf,,0,1,0,0,2016-05-23T17:50:55.000Z,0
513,Check out this review of Shadow Complex Remastered from @BrainDmgedGamer https://t.co/mm5IQlYZxV,,0,1,0,0,2016-05-23T16:13:53.000Z,0
514,"RT @ChAIRGAMES: @integerman @shadowcomplex it has been remastered and now it's available in PS4, Steam, Windows and Xbox One!",,0,1,0,0,2016-05-23T15:58:15.000Z,0
515,It was a tight competition this week. Congrats to the Weekly Challenger winners! https://t.co/AGymnnT6sT https://t.co/th7qO0pic3,,3,1,0,1,2016-05-20T18:50:00.000Z,0
516,Check out this live stream from @RiftbladeGaming on #twitch https://t.co/knbPmPdN22,,0,0,0,0,2016-05-20T17:47:10.000Z,0
517,@HXboxReviews @ChAIRGAMES Good to hear it was resolved!,,0,0,0,0,2016-05-20T15:09:06.000Z,0
518,@Joseph_Barker @ChAIRGAMES We're still awaiting official certification but will keep you posted.,,0,0,0,1,2016-05-19T15:15:21.000Z,0
519,@Joseph_Barker @ChAIRGAMES Still working on ratings!,,0,0,0,1,2016-05-19T01:22:07.000Z,0
520,RT @Diealated: Trying to get the @shadowcomplex #weeklychallenge best time right now live on @Twitch https://t.co/tfn2nrBZHh,,0,1,0,0,2016-05-18T21:37:04.000Z,0
521,Join @ShaunBarrowes on our live stream right now to chat about Shadow Complex and more! https://t.co/3R3cLuximX,,1,0,0,0,2016-05-18T20:01:05.000Z,0
522,@HXboxReviews @ChAIRGAMES Never heard of anything like that before. Please reach out to our support team: https://t.co/2wDf7EGmMM,,1,0,0,1,2016-05-18T15:12:33.000Z,0
523,Excited to have @ShaunBarrowes on our stream tomorrow to chat Shadow Complex! Join live: https://t.co/3R3cLufGYn https://t.co/Mm5tiYzBzv,,3,3,0,1,2016-05-17T17:27:05.000Z,0
524,RT @PSNation: Review: Shadow Complex Remastered (PS4) |Â PlayStation NationÂ | https://t.co/7x8DFpAPT0 https://t.co/DqeASoluhI,,0,1,0,0,2016-05-16T22:44:47.000Z,0
525,"As teased in last week's stream, Wind Hook is the Weekly Challenge. Post your best time: https://t.co/uBSvuymgOU https://t.co/5gHwIf3FSr",,3,3,0,0,2016-05-16T20:41:51.000Z,0
526,"RT @TheShortPause: REVIEW: Shadow Complex Remastered (Reviewed by @Vyprstryke) | @shadowcomplex @ChAIRGAMES #PS4

Read: https://t.co/k2sWPFâ€¦",,0,4,0,0,2016-05-16T20:19:56.000Z,0
527,An impressive showing in this week's challenge! Congrats to @Diealated on a last minute win. https://t.co/AGymnnBv4j https://t.co/430FH1qI92,,3,1,0,0,2016-05-13T13:34:54.000Z,0
528,Loved this chance to sit down with the @giantbomb crew! Don't miss this quick look with @DonaldMustard.  https://t.co/LPt9THlmGd,,2,2,0,0,2016-05-13T13:15:37.000Z,0
529,Impressive! https://t.co/XR5gRiq2v9,,1,0,0,0,2016-05-13T05:31:58.000Z,0
530,Only 2 hrs left- post your best time in the Weekly Challenge. Check out this run: https://t.co/MpUbqSRESF Enter now: https://t.co/Bgf8SEGa4z,,0,1,0,0,2016-05-13T02:06:26.000Z,0
531,Check out this playthrough of Shadow Complex Remastered from @NichBoy on @GoodGameTV: https://t.co/hfBzVpYCP4 Get it today!,,1,1,0,0,2016-05-12T13:54:22.000Z,0
532,Join our live stream now with Weekly Challenge tips with expert players @Diealated and @ajfirecracker. Watch now: https://t.co/3R3cLuximX,,5,5,0,0,2016-05-11T20:33:24.000Z,0
533,"Slight delay on the stream everyone. Please stand by, we will be on soon. https://t.co/3R3cLufGYn",,1,1,0,0,2016-05-11T20:13:06.000Z,0
534,"@ShiverpeakOwl @InfinityBlade Gotta get that camera to the right level, haha.",,0,0,0,0,2016-05-11T18:04:43.000Z,0
535,Chatting about Shadow Complex Remastered with @giantbomb. Look for this interview soon! https://t.co/tXA3j1N21k,,5,1,0,0,2016-05-11T17:57:49.000Z,0
536,"Check out @ZangadoGames playing #ShadowComplex Remastered! Now available on #PS4, #Steam and #Windows! https://t.co/CqVCR0U3y3",,0,0,0,1,2016-05-11T17:16:46.000Z,0
537,Join our live stream tomorrow with @Diealated and @ajfirecracker for Weekly Challenge tips! https://t.co/3R3cLufGYn https://t.co/ybzgc8ApSP,,5,1,0,0,2016-05-10T16:19:04.000Z,0
538,"RT @GamingAge: Shadow Complex: Remastered review for PS4, Xbox One https://t.co/DW9tLyzgES #epicgames #pc #ps4 #shadowcomplex",,0,1,0,0,2016-05-10T14:58:59.000Z,0
539,Congrats to @GAIRnGAIRgaming on an awesome play-through of Shadow Complex Remastered! https://t.co/Nv5vn4VERv,,0,0,0,0,2016-05-09T23:09:22.000Z,0
540,Time to wield the foam gun in this Weekly Challenge. Post your best time! https://t.co/Bgf8SEGa4z https://t.co/NLUihh83l8,,1,2,0,0,2016-05-09T22:24:01.000Z,0
541,@ajfirecracker Hey! Could you DM us real quick?,,0,0,0,0,2016-05-09T19:49:26.000Z,0
542,"RT @GAIRnGAIRgaming: Thank you to @shadowcomplex for a code on xbox one 
#XSplitFamily #twitch
#SupportSmallStreamer
Full playthrough
httpsâ€¦",,0,1,0,0,2016-05-09T17:21:03.000Z,0
543,Shadow Complex Remastered is now on PS4! Check out this look at the game in action from @CoinOpTV https://t.co/GEoBOFWAKy,,4,3,0,0,2016-05-09T16:40:33.000Z,0
544,Check out this review of #ShadowComplex Remastered by @JamSandwich1000: https://t.co/MSWhDsuWkN,,2,2,0,0,2016-05-08T04:13:35.000Z,0
545,@COB_Commander Nope. Pay once and play!,,1,0,0,0,2016-05-07T00:29:53.000Z,0
546,Last #giveaway of the day! RT &amp; we will pick a fan to win a #ShadowComplex Remastered code! https://t.co/3kn3XzpfLO https://t.co/z53JNNEcNA,,26,84,0,0,2016-05-06T21:14:48.000Z,0
547,RT @stkd_dannyleb: @ChAIRGAMES @shadowcomplex So pumped to have the remastered version on my #PS4! Thank you so much for bringing back oneâ€¦,,0,1,0,0,2016-05-06T19:18:04.000Z,0
548,"RT to enter to win a #ShadowComplex Remastered code! Now available on PS4, Steam &amp; windows! https://t.co/3kn3XzpfLO https://t.co/DC069o8Aqw",,49,216,1,0,2016-05-06T17:27:21.000Z,0
549,"Check out this funny video @ZeroFoxFK did about #ShadowComplex Remastered! Now available on PS4, Steam and Windows. https://t.co/WX79reSE9K",,1,1,0,0,2016-05-06T15:18:39.000Z,0
550,Congrats Weekly Challenge winners! Come back Monday for the next one! @Greenalink @goremkk https://t.co/uTTVdFQ33q https://t.co/un2Sernk6K,,6,3,0,0,2016-05-06T12:34:02.000Z,0
551,@Kire667 Which platform are you playing on?,,0,0,0,1,2016-05-06T12:06:20.000Z,0
552,Only 4 hours left to post your best time in the Weekly Challenge. Get jumping! https://t.co/ltoPuSTd7K https://t.co/Jy3Rm2vvKJ,,2,1,0,0,2016-05-05T23:57:10.000Z,0
553,@JohnnyWL Can you DM and we can talk further?,,0,0,0,0,2016-05-05T23:54:33.000Z,0
554,RT to enter to win a #ShadowComplex Remastered code! This is the final #giveaway of the day! https://t.co/3kn3XzpfLO https://t.co/t7DUB0XoMu,,16,71,0,1,2016-05-05T22:13:47.000Z,0
555,@PunkrawkBbob @tomcove6888 you should get it!,,1,0,0,1,2016-05-05T20:37:44.000Z,0
556,Here's another #ShadowComplex Remastered code #giveaway! First come first serve! https://t.co/3kn3XzpfLO https://t.co/OrjquoEEZR,,5,4,0,1,2016-05-05T19:40:43.000Z,0
557,"ICYMI #ShadowComplex Remastered is now available on #PS4, #Steam, #Windows and #XboxOne! https://t.co/GSCwzfee00",,1,0,0,0,2016-05-05T18:05:19.000Z,0
558,"RT to enter to win a #ShadowComplex Remastered code! Now available on PS4, Steam &amp; windows! https://t.co/3kn3XzpfLO https://t.co/spjopy7daU",,37,73,0,0,2016-05-05T16:27:33.000Z,0
559,"@JimmyBaileyy Hey Jimmy, congratulations! You are a winner of a Shadow Complex Remastered Code! DM us so we can get you a code.",,0,0,0,0,2016-05-05T15:39:25.000Z,0
560,We're giving out more #ShadowComplex Remastered codes today so be sure to check back w/ us! https://t.co/nlzue2632w https://t.co/m7k661gBXI,,10,5,0,1,2016-05-05T15:18:37.000Z,0
561,"RT @wuvein: Weekly Challenge run then more gameplay of Shadow Complex Remastered on PS4

https://t.co/l3SmwBBYoa",,0,1,0,0,2016-05-05T02:51:38.000Z,0
562,RT this &amp; we'll pick another fan to win a #ShadowComplex Remastered code! Good luck! https://t.co/3kn3XzpfLO https://t.co/O5BBkCQiEI,,37,88,0,3,2016-05-04T22:03:14.000Z,0
563,We're streaming right NOW with @DonaldMustard and Geremy answering questions! https://t.co/3R3cLufGYn https://t.co/bXNvUrphdF,https://pbs.twimg.com/ext_tw_video_thumb/727952144888778753/pu/img/uDZSj9lh-_3NhZ4G.jpg,6,0,0,0,2016-05-04T20:05:26.000Z,0
564,Join our live stream Q&amp;A right now! Ask questions - we'll give out a code for Shadow Complex Remastered! Watch now: https://t.co/3R3cLuximX,,2,0,0,0,2016-05-04T20:00:33.000Z,0
565,RT this &amp; we'll pick another fan to win a PS4/Xbox1/Steam #ShadowComplex Remastered code! https://t.co/3kn3XzpfLO https://t.co/f9vTdMgbs7,,27,243,0,2,2016-05-04T18:58:12.000Z,0
566,Join our live stream today at 4pm EDT. What questions do you want to ask @DonaldMustard? https://t.co/3R3cLufGYn https://t.co/M5jnsYLlB4,,0,1,0,0,2016-05-04T17:38:45.000Z,0
567,First #ShadowComplex Remastered code giveaway of the day! First come first serve on #PS4/#Steam/#XboxOne! https://t.co/Tjs9CacXjd,,5,6,0,3,2016-05-04T16:08:08.000Z,0
568,"RT @ChAIRGAMES: Have you checked out Shadow Complex Remastered on PS4, Steam, Xbox One, and Windows 10? Watch the trailer: https://t.co/pn4â€¦",,0,4,0,0,2016-05-04T15:53:21.000Z,0
